,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
226,6226,BLUE CLOUD SOFTECH SOLUTIONS LTD.,20020331,12,IGAAP,4.0,4.0,,,,4.0,-12.7,-0.3,-5.4,-5.4,-12.7,-317.5000,76.3,,0.0,3.3,10500400.0,,105.0,,,,105.00399999999999,62.1,0.8,76.3,,,76.0,0.0833,0.1111,0.0129,0.0,,,2001,81.4,0.04914004914004914,1,0.0,0,0.038018433179723504,1,0,0,78.84999999999835,0.0,0.0,0.1429,0,105.00399999999999,0,1.0,1.0,0,0.04914004914004914,0.038018433179723504,1,3
229,6318,ADITYA ELECTRO COMMUNICATIONS LTD.,20020331,12,IGAAP,0.3,0.3,,,,0.3,-23.1,-0.4,-23.2,-23.2,-23.1,-7700.0000,46.5,,0.0,1.0,3490800.0,,34.9,,,,34.908,23.7,,46.5,,,46.8,28.9,38.3,0.0,0.0,0.6,,2001,48.7,0.006160164271047227,1,0.0,0,0.044624746450304266,0,0,0,47.59999999999835,0.0,0.0,78.2,0,34.908,0,1.0,1.0,0,0.006160164271047227,0.044624746450304266,0,1
237,6348,ADITYA ISPAT LTD.,20020331,12,IGAAP,29.7,28.8,,,,29.7,0.0,1.1,0.1,-0.6,0.0,0.0000,58.3,,0.0,3.8,4250000.0,,42.5,,,,42.5,46.5,3.8,58.3,,,58.1,1.9091,2.3896,0.0817,-3.8,-3.8,,2001,61.0,0.48688524590163934,1,-0.06229508196721311,0,0.4275491949910554,1,0,0,59.64999999999834,0.0,0.0,1.9245,1,42.5,0,1.03125,1.0575221238938053,0,0.4721311475409836,0.4042933810375671,1,4
243,6385,ADITYA MILLS LTD.,20020331,12,IGAAP,100.7,48.6,51.8,1.6,50.2,48.9,-6.1,-4.7,-6.1,-17.1,-16.8,-34.3558,216.6,,0.0,77.6,1200000.0,32232.0,12.0,3.2,,,12.0,-127.1,149.2,216.6,,,114.25,0.0996,0.7521,,-55.2,-104.4,,2001,132.7,0.36850037678975134,1,-0.4159758854559157,0,0.017176997759522028,1,0,0,174.64999999999833,0.0,0.0,0.12,1,12.0,0,1.0061728395061729,1.0,1,0.36623963828183875,0.017176997759522028,1,5
246,6400,ADITYA POLYMERS LTD.,20020331,12,IGAAP,76.9,76.6,0.1,0.1,,76.8,-34.8,-25.6,-34.8,-29.7,-34.9,-45.4427,33.6,,0.0,28.8,3994400.0,,39.9,,,,39.944,-17.0,21.3,33.6,,,51.1,0.256,0.3348,,8.3,8.3,,2001,69.7,1.1018651362984218,1,0.11908177905308466,1,1.1595900439238653,0,0,0,51.649999999998336,0.0,0.0,1.0486,0,39.944,0,1.0026109660574414,1.0025316455696203,1,1.0989956958393112,1.1566617862371888,0,3
251,6484,RELIANCE MEDIAWORKS LTD.,20020331,12,IGAAP,609.9,569.2,,,,609.9,103.4,221.4,160.8,132.3,103.6,16.9864,1367.4,,0.0,219.4,21500750.0,,107.5,,,,215.0075,782.3,150.5,1367.4,,,1274.85,1.6663,1.6808,0.1924,255.4,300.1,,2001,1257.4,0.4850485128041991,1,0.2031175441386989,1,1.011946446961895,0,0,0,1312.3999999999985,0.0,0.0,0.9216,1,215.0075,0,1.0715038650737876,1.059064453546023,1,0.45268013360903453,0.9555097837281153,0,4
254,6584,ADOR FONTECH LTD.,20020331,12,IGAAP,392.8,387.7,3.0,3.0,,389.8,13.3,36.9,20.1,24.7,10.8,2.7707,221.1,,0.0,33.9,3500000.0,,35.0,,,,35.0,90.7,52.6,221.1,,,241.75,1.0203,1.5829,0.5799,33.3,40.9,,2001,277.8,1.4031677465802737,1,0.11987041036717061,1,1.5949159491594915,0,0,0,249.44999999999845,0.0,0.0,1.3095,1,35.0,0,1.0054165591952542,1.0023189899510434,1,1.3956083513318933,1.5912259122591226,0,4
257,6585,ADOR MULTIPRODUCTS LTD.,20020331,12,IGAAP,72.1,71.3,0.4,0.4,,71.7,-2.3,0.2,-2.3,-1.9,-2.7,-3.7657,55.9,,0.0,9.6,2338400.0,,23.4,,,,23.384,38.2,5.4,55.9,,,59.75,1.1267,2.24,0.1414,1.5,1.5,,2001,64.7,1.1081916537867078,1,0.0231839258114374,1,1.8240887480190173,0,0,0,60.29999999999846,0.0,0.0,2.061,1,23.384,0,1.0056100981767182,1.0008695652173913,1,1.1020092735703244,1.8225039619651346,0,4
260,6589,ADOR TECHNOPAK LTD. [MERGED],20020331,12,IGAAP,61.7,48.2,4.9,4.6,0.3,56.8,-10.5,7.7,-10.5,-14.7,-15.4,-27.1127,158.3,,0.0,17.7,3050000.0,,30.5,,,,30.5,22.1,97.0,158.3,,,136.45,1.4915,1.7232,4.3891,-12.9,-11.6,,2001,118.3,0.4801352493660186,1,-0.10904480135249367,0,0.438984438984439,1,0,0,138.29999999999848,0.0,0.0,1.1624,1,30.05,0,1.1784232365145226,1.009416195856874,1,0.40743871513102287,0.43488943488943493,0,4
264,6767,ADVANCE MULTITECH LTD.,20020331,12,IGAAP,19.4,18.9,,,,19.4,-0.6,1.2,-0.6,0.2,0.1,0.5155,72.2,,0.0,5.7,4076781.0,,40.8,,,,40.7678,59.2,6.5,72.2,,,72.05,2.21,3.08,0.1098,1.3,2.0,,2001,73.9,0.26251691474966166,1,0.017591339648173207,1,0.2684563758389262,0,0,0,73.04999999999848,0.0,0.0,3.217,0,40.7678,0,1.0264550264550265,1.0,1,0.25575101488497964,0.2684563758389262,0,3
267,6773,ADVANCE PETROCHEMICALS LTD.,20020331,12,IGAAP,41.3,41.3,,,,41.3,0.0,3.0,0.0,2.5,0.3,0.7264,61.4,,0.0,12.5,900000.0,,9.0,,,,9.0,24.2,24.2,61.4,,,63.6,0.9011,1.6154,1.0,7.4,7.4,,2001,65.8,0.6276595744680851,1,0.11246200607902737,1,0.8806646525679758,0,0,0,63.59999999999847,0.0,0.0,1.7553,0,9.0,0,1.0,1.0,0,0.6276595744680851,0.8806646525679758,0,2
270,6819,ADVANCED ENZYME TECHNOLOGIES LTD.,20020331,12,IGAAP,250.3,248.4,0.5,0.5,,249.8,23.8,65.0,25.4,34.7,23.3,9.3275,299.6,,0.0,17.5,5330000.0,258690.0,53.3,25.9,,,53.3,166.3,116.6,299.6,,,274.65,1.1547,2.0871,0.8305,0.0,,,2001,299.3,0.8346140995656532,1,0.0,0,0.6936251189343482,1,0,0,299.44999999999845,0.0,0.0,1.6789,1,53.3,0,1.0056360708534622,1.0050551470588236,1,0.8299365185432677,0.6901363780526483,1,5
273,6871,ADVANCED MICRONIC DEVICES LTD.,20020331,12,IGAAP,259.1,254.9,1.1,1.1,,258.0,5.4,12.6,6.9,4.9,4.5,1.7442,242.3,,0.0,67.8,5281100.0,,52.8,,,,52.81100000000001,144.0,23.6,242.3,,,231.35,1.2592,1.7336,0.1639,11.8,13.3,,2001,221.6,1.164259927797834,1,0.053249097472924195,1,1.4253640776699028,0,0,0,231.9499999999984,0.0,0.0,2.0943,0,52.81100000000001,0,1.012161632012554,1.0042753313381787,1,1.1502707581227438,1.4192961165048543,0,3
276,6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,20020331,12,IGAAP,192.9,160.2,23.3,23.3,,169.6,-37.3,27.4,-37.3,-29.1,-58.9,-34.7288,568.4,,0.0,125.9,9243850.0,,92.4,,,,92.4385,81.2,262.5,568.4,,,539.6,0.2269,0.3464,3.2328,33.5,35.0,,2001,533.1,0.3181391858938285,1,0.06283999249671732,1,0.4217264791464598,0,0,0,550.7499999999984,0.0,0.0,0.2684,1,92.4385,0,1.0586766541822723,1.0641213901125794,0,0.30050647158131677,0.39631425800193987,0,3
279,6923,ADOR WELDING LTD.,20020331,12,IGAAP,1497.5,1473.8,8.5,8.5,,1489.0,70.2,213.0,113.0,116.3,65.8,4.4191,1011.8,,0.0,219.7,15828300.0,,158.3,,,,158.283,663.0,1.1,1011.8,,,1034.55,0.8085,1.1812,0.0017,267.9,295.5,,2001,1079.3,1.3795978875196888,1,0.24821643657926432,1,1.490184208250454,0,0,0,1045.549999999998,0.0,0.0,0.9059,1,158.283,0,1.0103134753697924,1.0073073775283525,1,1.3655146854442695,1.4793738649139496,0,4
282,6926,ADVANTA LTD. [MERGED],20020331,12,IGAAP,326.2,319.6,0.9,,0.9,325.3,2.7,24.3,2.9,4.9,1.8,0.5533,386.2,,0.0,63.2,6300000.0,,63.0,,,,63.0,277.1,40.6,386.2,,,424.0,1.3622,2.1821,0.1465,0.0,,,2001,461.9,0.7042649924226023,1,0.0,0,0.853458114585711,0,0,0,424.04999999999785,0.0,0.0,1.7217,1,63.0,0,1.0178347934918648,1.014654002713704,1,0.6919246590171033,0.841132161606939,0,3
287,7002,ADVIK LABORATORIES LTD.,20020331,12,IGAAP,48.7,43.2,0.7,0.7,,48.0,-13.8,-4.5,-20.0,-13.9,-14.5,-30.2083,187.3,,0.0,9.5,9358900.0,,93.6,,,,93.589,97.5,75.0,187.3,,,198.15,0.7316,2.0416,0.7692,-1.8,-1.8,,2001,213.4,0.22492970946579194,1,-0.008434864104967198,0,1.337620578778135,0,0,0,200.34999999999786,0.0,0.0,2.3533,0,93.589,0,1.111111111111111,1.036889332003988,1,0.20243673851921276,1.290032154340836,0,2
290,7068,AEGIS LOGISTICS LTD.,20020331,12,IGAAP,1091.6,1071.9,0.4,0.4,,1091.2,69.9,235.4,120.7,183.9,69.5,6.3691,1200.8,,0.0,212.8,16340584.0,,163.4,,,,163.4058,497.3,295.2,1200.8,,,1067.2,0.7391,0.9288,0.5936,173.6,197.7,,2001,1242.2,0.8784414748027692,1,0.13975205280953146,1,1.0071256620125182,0,0,0,1221.4999999999977,0.0,0.0,0.9764,0,163.4058,0,1.0180054109525143,1.0226850493790947,0,0.8629045242312028,0.984785748675975,0,2
293,7077,LUDLOW JUTE & SPECIALITIES LTD.,20020331,12,IGAAP,1169.8,1150.9,15.7,14.8,0.9,1154.1,16.7,57.2,20.1,16.4,1.0,0.0866,559.9,,0.0,120.3,10773120.0,,108.0,,,,107.7312,193.9,58.5,559.9,,,407.25,0.4441,1.3227,0.3017,81.0,81.1,,2001,545.3,2.1164496607372087,1,0.14854208692462867,1,2.058056218996877,1,0,0,552.5999999999977,0.0,0.0,1.5907,0,107.7312,0,1.0027804327048395,1.0015198927134557,1,2.1105813313772237,2.0549329413926145,1,5
296,7091,AEONIAN INVESTMENTS CO. LTD.,20020331,12,IGAAP,35.1,1.0,,,,35.1,22.0,34.9,23.6,0.2,22.0,62.6781,429.7,,0.0,0.9,240000.0,,2.4,,,,2.4,388.4,,429.7,,,419.8,2.8644,2.8644,0.0,-4.7,-2.8,,2001,409.9,0.0856306416199073,1,-0.011466211271041719,0,0.05591397849462365,1,0,0,419.7999999999978,0.0,0.0,6.8954,0,2.4,0,35.1,23.4,1,0.0024396194193705783,0.0023894862604540022,1,4
300,7294,AFTEK LTD.,20020630,12,IGAAP,674.4,615.5,0.1,0.1,,674.3,336.7,363.7,346.7,294.0,341.4,50.6303,1392.8,,0.0,24.5,6000700.0,,60.0,,,,60.007,1318.1,,1392.8,,,1237.2,21.0126,21.0469,0.0,256.4,269.5,,2001,1087.0,0.6203311867525299,1,0.2358785648574057,1,0.6251232741617357,0,0,0,1239.8999999999978,0.0,0.0,11.9463,1,60.007,0,1.09553208773355,1.1167143800924906,0,0.5662373505059798,0.5597879684418146,1,4
308,8081,AGRI-MARINE EXPORTS LTD.,20020331,12,IGAAP,10.3,10.3,,,,10.3,-11.4,-1.7,-11.4,-11.4,-11.4,-110.6796,145.6,,0.0,43.5,4934800.0,,49.3,,,,49.348,-33.3,118.4,145.6,,,154.15,0.5124,0.5124,,0.0,,,2001,169.6,0.060731132075471705,1,0.0,0,0.0617283950617284,0,0,0,157.59999999999772,0.0,0.0,0.4753,1,49.348,0,1.0,1.0,0,0.060731132075471705,0.0617283950617284,0,2
315,8153,AGRO DUTCH INDS. LTD.,20020331,12,IGAAP,884.8,884.3,0.5,0.5,,884.3,190.7,342.9,190.7,290.4,190.2,21.5085,2073.7,,0.0,237.1,14780000.0,,147.8,,,,147.8,892.1,943.4,2073.7,,,1818.85,0.4371,1.1015,1.0575,258.6,258.6,,2001,1566.7,0.5644347992595902,1,0.16506031786557734,1,0.5690321268808459,0,0,0,1820.1999999999978,0.0,0.0,1.2687,0,147.8,0,1.0,1.001252236135957,0,0.5644347992595902,0.5683204554697031,0,2
318,8183,AGRO TECH FOODS LTD.,20020331,12,IGAAP,9035.5,8955.7,57.3,57.3,,8978.2,16.1,103.6,24.8,-6.9,-40.7,-0.4533,2104.5,,0.0,557.9,24372139.0,,243.7,,,,243.7214,782.6,582.0,2104.5,,,1839.95,0.3104,0.8876,0.7437,-537.6,-491.8,,2001,1614.2,5.562012142237641,1,-0.33304423243712056,0,4.359825721153846,1,0,0,1859.349999999998,0.0,0.0,1.1129,0,243.7214,0,1.0025123664258517,1.0079366457685695,0,5.548073349027383,4.325495793269231,1,3
321,8306,AHLCON PARENTERALS (INDIA) LTD.,20020331,12,IGAAP,184.5,181.9,1.7,1.7,,182.8,14.7,45.6,20.2,22.5,13.0,7.1116,217.3,,0.0,21.3,7200150.0,900000.0,72.0,9.0,,,72.0015,80.3,95.0,217.3,,,196.55,0.6972,1.2324,1.3324,35.8,37.1,0.1,2001,178.3,1.0252383623107122,1,0.20078519349411103,1,0.5719369598373157,1,0,0,197.79999999999816,0.0,0.0,2.5584,0,72.0015,0,1.004947773501924,1.0071620411817368,0,1.0201906898485698,0.5678698525673616,1,4
324,8312,AHLUWALIA CONTRACTS (INDIA) LTD.,20020331,12,IGAAP,1443.0,1421.9,7.0,7.0,,1436.0,11.8,105.3,34.4,58.6,21.2,1.4763,643.7,,0.0,319.1,3138128.0,,31.4,,,,31.3813,229.9,60.1,643.7,,,606.4,0.6032,0.9168,0.2614,74.6,113.2,,2001,589.2,2.437202987101154,1,0.12661235573659196,1,1.5589430894308942,1,0,0,616.4499999999982,0.0,0.0,0.7644,1,31.3813,0,1.0099163091637948,1.0188383045525904,0,2.413272233536999,1.5301182557280117,1,5
330,8354,TORRENT POWER A E C LTD. [MERGED],20020331,12,IGAAP,11071.7,10815.6,167.1,137.4,29.7,10904.6,169.9,1910.0,345.7,438.0,5.8,0.0532,12320.8,,0.0,3790.7,63275797.0,5000000.0,632.8,500.0,,,632.758,4915.2,1838.3,12320.8,,,12274.8,0.5457,0.7068,0.374,1741.6,1823.2,-500.0,2001,12268.2,0.8888508501654684,1,0.14196051580508956,1,0.8993233652347323,0,0,0,12294.499999999998,0.0,0.0,0.6292,1,632.758,0,1.0082288546174045,1.0176185408537308,0,0.8815963221988555,0.8837529281652486,0,3
333,8360,EXCEL CASTRONICS LTD.,20020331,12,IGAAP,16.3,16.3,,,,16.3,-3.7,0.9,-3.7,-3.0,-3.7,-22.6994,31.8,,0.0,2.9,3213500.0,,32.1,,,,32.135,23.5,3.9,31.8,,,32.8,1.0694,1.3611,0.166,1.6,1.6,,2001,35.5,0.4591549295774648,1,0.04507042253521127,1,0.5012987012987014,0,0,0,33.64999999999818,0.0,0.0,1.6441,0,32.135,0,1.0,1.0052083333333335,0,0.4591549295774648,0.4987012987012987,0,2
336,8378,AHMEDABAD STEELCRAFT LTD.,20020331,12,IGAAP,256.7,255.5,0.7,0.7,,256.0,16.4,30.1,19.6,24.0,15.8,6.1719,227.4,,0.0,9.8,4092000.0,,40.9,,,,40.92,91.5,78.0,227.4,,,173.85,0.9617,1.2785,0.8525,-15.5,-12.6,,2001,179.1,1.4293690675600224,1,-0.08654383026242322,0,0.9675716440422324,1,0,0,203.24999999999818,0.0,0.0,1.3825,0,40.92,0,1.0019569471624266,1.0126282557221784,0,1.4265773310999441,0.9555052790346908,1,3
339,8392,METALYST FORGINGS LTD.,20020331,12,IGAAP,847.9,801.0,0.3,0.2,0.1,847.6,-8.0,82.5,-8.0,-4.1,-0.1,-0.0118,1010.5,,0.0,346.0,8000000.0,,80.0,,,,80.0,370.8,292.4,1010.5,,,1004.8,0.3801,0.9456,0.7886,146.9,147.1,,2001,1001.9,0.8459926140333367,1,0.1466214193033237,1,0.7299295774647888,1,0,0,1006.1999999999982,0.0,0.0,1.3414,0,80.0,0,1.0581772784019976,1.019299323909035,1,0.79948098612636,0.7161091549295775,1,5
344,8523,AIMCO PESTICIDES LTD.,20020331,12,IGAAP,288.8,282.8,0.7,0.3,0.4,288.1,-19.4,24.1,-19.4,11.0,-18.2,-6.3173,479.7,,0.0,57.6,6936513.0,,69.4,,,,69.3651,189.3,196.1,479.7,,,468.25,0.9679,1.331,1.0359,-7.7,-6.5,,2001,456.8,0.63069176882662,1,-0.016856392294220666,0,0.7029200169276343,0,0,0,468.2499999999981,0.0,0.0,1.4531,0,69.3651,0,1.0187411598302687,1.012187690432663,1,0.6190893169877408,0.6944561997460854,0,2
348,8893,AJANTA PHARMA LTD.,20020331,12,IGAAP,744.1,731.7,6.3,6.1,0.2,737.8,26.5,162.4,31.2,109.8,20.5,2.7785,2414.5,,0.0,77.0,11861550.0,,118.6,,,,118.6155,1679.1,610.2,2414.5,,,2337.9,1.4503,2.1109999999999998,0.3634,58.6,59.4,-24.7,2001,2261.3,0.3262724981205501,1,0.025914297085747134,1,0.3609082813891363,0,0,0,2337.8999999999983,0.0,0.0,2.0923,1,118.6155,0,1.008336750034167,1.0085852930197834,0,0.3235749347720338,0.35783615316117545,0,3
351,8909,AJANTA SOYA LTD.,20020331,12,IGAAP,1199.0,1197.9,0.5,0.5,,1198.5,6.6,28.9,13.2,19.2,6.3,0.5257,277.1,,0.0,72.5,9970000.0,125000.0,99.7,12.5,,,99.7,123.2,68.4,277.1,,,245.05,0.6552,1.2013,0.6179,-21.7,-3.2,-10.0,2001,215.8,5.553753475440222,1,-0.1005560704355885,0,4.2664075993091535,1,0,0,246.44999999999845,0.0,0.0,1.1586,1,99.7,0,1.0005008765339343,1.0007089325501317,0,5.55097312326228,4.263385146804836,1,4
360,9335,AJWA FUN WORLD & RESORT LTD.,20020331,12,IGAAP,21.7,16.3,4.9,4.9,,16.8,-13.0,7.9,-13.0,-4.9,-17.9,-106.5476,84.1,,0.0,5.5,6390000.0,,63.9,,,,63.9,-0.1,66.8,84.1,,,86.45,0.1108,0.1108,,3.4,7.7,,2001,91.1,0.1844127332601537,1,0.03732162458836444,1,0.1083781706379708,1,0,0,87.59999999999845,0.0,0.0,0.1238,0,63.9,0,1.030674846625767,1.0,1,0.17892425905598244,0.1083781706379708,1,5
363,9356,AFLOAT TEXTILE (INDIA) LTD.,20020331,12,IGAAP,518.5,477.3,35.0,35.0,,483.5,-77.7,47.5,-77.7,-118.9,-112.7,-23.3092,1079.2,,0.0,112.3,13722420.0,,137.2,,,,137.2242,-225.2,1155.8,1079.2,,,1094.35,0.2794,0.3902,,-12.8,-12.8,,2001,1215.9,0.3976478328809935,1,-0.01052718151163747,0,0.3260129910300031,1,0,0,1147.5499999999988,0.0,0.0,0.3885,1,137.2242,0,1.0129897339199665,1.0100622903689507,1,0.3925487293362941,0.3227652335292298,1,5
370,9431,AKAR AUTO INDS. LTD.,20020331,12,IGAAP,241.2,216.3,,,,241.2,5.5,24.3,7.3,-6.9,5.5,2.2803,230.9,,0.0,15.4,3120000.0,,31.2,,,,31.2,119.0,79.6,230.9,,,224.95,0.6593,1.4876,0.6689,21.7,22.3,,2001,222.7,1.0830713964975303,1,0.09744050291872475,1,0.8692870201096892,1,0,0,226.79999999999885,0.0,0.0,1.5251,0,31.2,0,1.115117891816921,1.0005260389268806,1,0.9712617871576112,0.8688299817184643,1,5
373,9457,AKASH AGRO INDS. LTD.,20020331,12,IGAAP,501.7,500.8,,,,501.7,0.4,4.5,1.7,1.7,0.4,0.0797,68.6,,0.0,3.8,4090700.0,,40.9,,,,40.907,61.2,0.4,68.6,,,71.85,5.0714,7.5893,0.0065,-8.0,-7.2,,2001,77.7,6.456885456885456,1,-0.10296010296010295,0,5.614457831325301,1,0,0,73.14999999999885,0.0,0.0,2.8662,1,40.907,0,1.001797124600639,1.0051226745753574,0,6.4453024453024454,5.585843373493975,1,4
376,9503,AKASH HOUSING LTD. [MERGED],20020331,12,IGAAP,27.6,27.6,,,,27.6,0.0,0.9,0.0,0.0,0.0,0.0000,43.8,,0.0,2.9,4044600.0,,40.4,,,,40.446,39.3,0.4,43.8,,,51.95,7.4333,12.1333,0.0102,2.9,2.9,,2001,62.6,0.44089456869009586,1,0.0463258785942492,1,0.2975708502024291,1,0,0,53.199999999998866,0.0,0.0,1.7047,1,51.0,1,1.0,1.0,0,0.44089456869009586,0.2975708502024291,1,6
379,9681,CORE EDUCATION & TECHNOLOGIES LTD.,20020331,12,IGAAP,4.7,4.7,,,,4.7,2.4,2.7,2.6,2.6,2.4,51.0638,3.1,,0.0,,240000.0,,2.4,,,,2.4,-6.7,9.6,3.1,,,2.3,13.5,13.5,,-1.2,-1.0,,2001,1.5,3.1333333333333333,1,-0.7999999999999999,0,1.153846153846154,1,0,0,2.299999999998869,0.0,0.0,0.4783,1,2.4,0,1.0,1.0,0,3.1333333333333333,1.153846153846154,1,4
382,9780,HUBTOWN LTD.,20020331,12,IGAAP,408.6,354.5,,,,408.6,150.4,201.2,157.3,138.9,150.5,36.8331,1173.0,,0.0,218.4,500000.0,,5.0,,,,5.0,263.4,672.2,1173.0,,,1064.45,0.1166,2.7643,2.552,0.0,,,2001,969.9,0.4212805443860192,1,0.0,0,0.2382316090925362,1,0,0,1071.449999999999,0.0,0.0,2.4895,1,0.5,0,1.1526093088857547,1.271251193887297,0,0.36550159810289723,0.18739931984965097,1,4
385,9793,AKSH OPTIFIBRE LTD.,20020331,12,IGAAP,2330.4,2317.1,0.8,0.8,,2329.6,187.9,345.1,234.9,273.1,189.8,8.1473,1811.2,,0.0,421.3,22037892.0,,110.2,,,,220.3789,824.8,425.9,1811.2,,,1537.15,0.5433,0.9024,0.5164,402.5,451.5,,2001,1288.6,1.8078534844016763,1,0.31235449324848674,1,2.282047244094488,0,0,0,1549.8999999999987,0.0,0.0,1.4858,0,220.3789,0,1.0053946743774547,1.0121533840888453,0,1.7981530343007917,2.254645669291339,0,2
388,10131,ALACRITY ELECTRONICS LTD.,20021231,15,IGAAP,124.6,124.2,,,,124.6,-6.5,15.3,-6.5,12.5,-6.5,-5.2167,124.9,,0.0,53.3,3250000.0,,32.5,,,,32.5,33.7,35.8,124.9,,,138.85,0.9224,1.2897,1.0623,33.8,34.5,,2001,153.9,0.8096166341780376,1,0.21962313190383362,1,1.1108448172558418,0,0,0,139.39999999999884,0.0,0.0,1.2122,1,32.5,0,1.003220611916264,1.0016207455429498,1,0.8070175438596491,1.109047333732774,0,4
391,10133,ALACRITY HOUSING LTD.,20020331,12,IGAAP,356.0,353.6,0.1,,0.1,355.9,4.0,55.6,10.8,49.3,3.9,1.0958,525.4,,0.0,107.9,8000000.0,,80.0,,,,80.0,150.2,250.0,525.4,,,517.5,1.5174,1.8351,1.6644,29.4,31.4,,2001,517.8,0.6873310158362302,1,0.05677867902665122,1,0.6171346587415455,1,0,0,521.5999999999988,0.0,0.0,1.6357,1,80.0,0,1.0065045248868778,1.0217170003393283,0,0.6828891463885671,0.6040172166427547,1,5
397,10220,ALAN SCOTT INDS. LTD.,20020331,12,IGAAP,20.0,20.0,,,,20.0,-2.5,0.6,-2.5,1.3,0.0,0.0000,30.9,,0.0,8.8,3263700.0,,32.6,,,,32.637,17.2,4.1,30.9,,,32.9,0.4632,0.9263,0.2384,6.0,6.0,,2001,36.5,0.547945205479452,1,0.1643835616438356,1,0.43478260869565216,1,0,0,33.69999999999885,0.0,0.0,0.7473,1,32.637,0,1.0,1.0112359550561798,0,0.547945205479452,0.42995169082125606,1,5
401,10231,ALANG MARINE LTD.,20020331,12,IGAAP,45.1,44.2,0.1,0.1,,45.0,0.3,7.9,0.5,3.3,1.9,4.2222,247.6,,0.0,97.9,6011280.0,,60.1,,,,60.1128,74.4,69.5,247.6,,,254.9,0.3301,1.5698,0.9341,11.8,11.7,,2001,271.7,0.16562384983437617,1,0.04343025395656975,1,0.19948090470893584,0,0,0,259.64999999999884,0.0,0.0,1.426,1,60.1128,0,1.0180995475113122,1.0056074766355139,1,0.1626794258373206,0.19836855765665556,0,4
404,10376,ALBERT DAVID LTD.,20020331,12,IGAAP,1077.4,1056.9,1.0,1.0,,1076.4,39.4,127.1,60.4,74.9,38.4,3.5674,662.6,,0.0,161.5,5707162.0,,57.1,,,,57.0716,171.7,253.7,662.6,,,649.95,0.6531,1.1391,1.4776,84.0,111.1,,2001,638.4,1.68609022556391,1,0.13157894736842105,1,1.5109649122807018,1,0,0,650.4999999999986,0.0,0.0,1.1258,1,57.0716,0,1.018450184501845,1.0118535613133328,1,1.6555451127819552,1.4932644110275688,1,6
407,10397,RHODIA SPECIALTY CHEMICALS INDIA PVT. LTD.,20021231,12,IGAAP,1140.5,1116.9,14.1,14.0,0.1,1126.4,65.5,146.9,102.5,81.7,51.4,4.5632,702.1,,0.0,155.9,3375600.0,,33.8,,,,33.756,459.4,34.7,702.1,,,634.75,1.7984,2.7288,0.0755,85.2,122.8,,2001,567.4,1.9851956291857598,1,0.150158618258724,1,1.6593228576057022,1,0,0,634.7499999999987,0.0,0.0,3.245,0,33.756,0,1.0085056853791745,1.0158682931667162,0,1.9684525907648927,1.6334035315081807,1,4
412,10489,ALCOBEX METALS LTD.,20020331,12,IGAAP,959.3,926.4,28.9,22.7,6.2,930.4,-256.0,-35.5,-256.0,-80.1,-243.6,-26.1823,668.3,,0.0,217.7,8100000.0,,81.0,,,,81.0,-523.2,942.4,668.3,,,726.15,0.1436,0.5671,,10.5,10.2,,2001,784.0,1.186734693877551,1,0.013392857142857142,1,1.1252729571313642,1,0,0,726.149999999999,0.0,0.0,0.8491,0,71.0,0,1.0043177892918826,1.0027652601392871,1,1.1816326530612244,1.1221698655326973,1,5
415,10564,SHRENO LTD.,20020331,12,IGAAP,530.7,506.8,6.7,5.5,1.2,524.0,27.2,94.6,39.7,29.1,20.5,3.9122,503.9,,0.0,116.5,406785.0,,40.7,,,,4.0678,106.0,18.8,503.9,,,346.95,0.4297,1.1117,0.1774,26.0,27.7,,2001,626.4,0.8365261813537676,1,0.041507024265644954,1,0.6228018757327081,1,0,0,565.149999999999,0.0,0.0,0.6479,1,4.0678,0,1.0339384372533544,1.0157743785850861,1,0.8090676883780332,0.6131301289566237,1,6
