,sa_finance1_cocode,sa_company_name,sa_finance1_year,sa_ann_rep_months,sa_fs_format,sa_total_income,sa_sales,sa_prior_period_extra_ordi_inc,sa_prior_period_inc,sa_extra_ordi_inc,sa_tot_inc_net_of_pe,sa_pat,sa_pbdita,sa_pbt,sa_pbit_net_of_peoifi,sa_pat_net_of_pe,sa_pat_net_of_pe_pc_tot_inc_net_of_pe,sa_total_liabilities,sa_non_current_liabilities,sa_long_term_borrowings,sa_current_liabilities,sa_issued_equity_shares,sa_issued_pref_shares,sa_issued_equity_cap,sa_issued_pref_cap,sa_reduct_equity_cap_amt,sa_buyback_amt,sa_issued_equity_shares_in_lakhs,sa_shareholders_funds,sa_debt,sa_total_assets,sa_non_current_assets,sa_current_assets_incl_st_invest_loans,sa_avg_tot_asset_net_miscexp_now_reval,sa_quick_ratio,sa_current_ratio,sa_debt_equity,sa_cf_net_frm_op_activity,sa_cf_generated_frm_op,sa_cf_proceeds_share_issue,sa_year,sa_begin_year_total_assets,sa_roa,f_roa,sa_cfo,f_cfo,sa_prev_roa,f_del_roa,f_acc,f_del_lev,sa_avg_tot_assets,sa_leverage,sa_prev_leverage,sa_prev_current_ratio,f_del_liq,sa_prev_issued_equity_shares,f_eq_offer,sa_margin,sa_prev_margin,f_del_margin,sa_turnover,sa_prev_turnover,f_del_turn,f_score
208,5478,ACME SPINNERS LTD.,20070331,12,IGAAP,3.3,3.3,,,,3.3,0.1,0.8,0.1,0.2,0.1,3.0303,25.3,,0.0,,3000000.0,,30.0,,,,30.0,18.0,2.6,25.3,,,20.5,2.3077,2.4615,0.1444,0.0,,,2006,25.1,0.13147410358565736,1,0.0,0,0.124,1,0,0,25.200000000001545,0.0,0.0,2.4167,1,30.0,0,1.0,1.0,0,0.13147410358565736,0.124,1,4
214,5568,ACROW INDIA LTD.,20070331,12,IGAAP,110.0,103.8,0.1,0.1,,109.9,7.5,16.3,11.8,14.2,14.6,13.2848,127.0,,0.0,13.0,640000.0,,6.4,,,,6.4,79.4,16.7,127.0,,,142.8,2.024,2.9162,0.2103,-10.9,-2.8,,2006,158.6,0.6929382093316521,1,-0.06872635561160152,0,0.4624624624624625,1,0,0,142.80000000000155,0.0,0.0,0.899,1,6.4,0,1.058766859344894,1.0533515731874146,1,0.6544766708701135,0.439039039039039,1,5
217,5574,ACRYSIL LTD.,20070331,12,IGAAP,205.8,203.4,1.2,0.3,0.9,204.6,12.4,35.2,15.2,22.5,11.2,5.4741,224.8,,0.0,45.9,2572000.0,,25.7,,,,25.72,60.7,99.2,224.8,,,202.55,0.8299,1.1564,1.6343,16.9,18.1,,2006,180.5,1.1335180055401661,1,0.09362880886426592,1,0.7969195664575013,1,0,0,202.65000000000154,0.0,0.0,1.2255,0,25.72,0,1.0058997050147491,1.007209805335256,0,1.1268698060941829,0.7912150598973188,1,4
225,5695,AD-MANUM FINANCE LTD.,20070331,12,IGAAP,68.4,7.6,0.1,0.1,,68.3,9.2,47.7,19.3,-20.9,9.2,13.4700,498.0,,0.0,3.0,3000000.0,,30.0,,,,30.0,88.4,382.7,498.0,,,457.05,1.4047,1.4047,4.3292,-7.2,2.8,,2006,416.1,0.16414323479932708,1,-0.017303532804614274,0,0.22529258777633288,0,0,0,457.0500000000015,0.0,0.0,1.4919,0,30.0,0,8.986842105263158,13.86,0,0.0182648401826484,0.01625487646293888,1,2
228,5747,ADANI ENTERPRISES LTD.,20070331,12,IGAAP,103934.7,100617.1,216.3,34.6,181.7,103718.4,1506.9,5886.2,1958.2,2488.3,1334.5,1.2867,58426.2,,0.0,16512.2,226190007.0,,246.5,,,,2261.9001,10441.8,30245.5,58426.2,,,49426.15,0.9844,1.1189,2.8966,-3401.3,-2992.1,,2006,40426.1,2.5656296303625625,1,-0.08413623871706646,0,2.8492036046899987,0,0,0,49426.15,0.0,0.0,1.2652,0,2255.3968,0,1.0308227925471911,1.032500506079921,0,2.4889143399932223,2.759517877146159,0,1
236,5802,VIKAS PROPPANT & GRANITE LTD.,20070331,12,IGAAP,26.2,26.2,,,,26.2,0.3,3.4,0.4,0.5,0.3,1.1450,43.8,,0.0,7.1,5967500.0,,59.7,,,,59.675,36.6,,43.8,,,45.25,1.1389,3.4028,0.0,0.5,0.5,,2006,46.7,0.5610278372591005,1,0.010706638115631691,1,1.3029525032092426,0,0,0,45.249999999999275,0.0,0.0,2.3558,1,59.675,0,1.0,1.1032608695652173,0,0.5610278372591005,1.1810012836970474,0,3
239,5843,ADARSH PLANT PROTECT LTD.,20070331,12,IGAAP,64.7,62.7,1.1,0.2,0.9,63.6,0.4,5.9,0.4,1.0,-0.7,-1.1006,89.2,,0.0,5.1,5936500.0,,99.1,,,,59.365,53.5,15.4,89.2,,,69.35,1.0597,2.2786,0.2879,-18.5,-10.7,39.8,2006,72.8,0.8736263736263736,1,-0.2541208791208791,0,0.4614035087719298,1,0,0,80.99999999999926,0.0,0.0,2.5461,0,34.365,0,1.014354066985646,1.0,1,0.8612637362637363,0.4614035087719298,1,4
246,5921,ADDI INDUSTRIES LTD.,20070331,12,IGAAP,91.1,75.2,6.2,6.2,,84.9,-55.0,-43.8,-61.6,-45.9,-31.4,-36.9847,184.4,,0.0,7.7,10796574.0,,54.0,,,,107.9657,171.2,4.3,184.4,,,232.35,3.2364,5.0788,0.0251,-60.8,-54.2,,2006,280.3,0.3028897609703889,1,-0.21691045308597928,0,0.20896215463199444,1,0,0,232.3499999999992,0.0,0.0,2.7802,1,107.9657,0,1.1289893617021276,1.0650887573964498,1,0.2682839814484481,0.19619224518226144,1,5
257,6076,ADHUNIK SYNTHETICS LTD.,20070331,12,IGAAP,20.7,20.4,0.3,0.3,,20.4,-109.8,-10.9,-109.6,-14.7,-110.1,-539.7059,134.6,,0.0,13.9,4559475.0,,45.6,,,,45.5947,-630.0,711.8,134.6,,,141.3,0.4873,0.5868,,-0.3,1.4,,2006,148.0,0.13783783783783782,1,-0.002027027027027027,0,0.1442848219862586,0,0,0,141.29999999999916,0.0,0.0,0.6763,0,45.2444,0,1.0,1.105263157894737,0,0.13783783783783782,0.13054341036851966,1,2
260,6082,ADHUNIK YARNS LTD.,20070331,12,IGAAP,106.9,0.1,106.8,,106.8,0.1,102.3,105.8,102.3,-3.6,-3.9,-3900.0000,40.5,,0.0,52.9,4580000.0,,45.8,,,,45.8,-24.0,11.6,40.5,,,44.65,0.0394,0.0616,,12.9,12.9,,2006,48.8,0.0020491803278688526,1,0.264344262295082,1,0.0017094017094017094,1,1,0,44.64999999999917,0.0,0.0,0.0604,1,45.8,0,1.0,1.0,0,0.0020491803278688526,0.0017094017094017094,1,6
272,6226,BLUE CLOUD SOFTECH SOLUTIONS LTD.,20070331,12,IGAAP,3.2,3.2,,,,3.2,-4.2,-0.3,-4.9,-4.9,-4.2,-131.2500,50.9,,0.0,5.4,10500400.0,,105.0,,,,105.00399999999999,39.3,0.6,50.9,,,53.35,0.0508,0.0847,0.0153,0.0,,,2006,55.8,0.057347670250896064,1,0.0,0,0.06578947368421052,0,0,0,53.34999999999916,0.0,0.0,0.0862,0,105.00399999999999,0,1.0,1.0,0,0.057347670250896064,0.06578947368421052,0,1
277,6342,ADITYA FORGE LTD.,20070331,12,IGAAP,45.7,45.6,0.1,0.1,,45.6,-0.9,3.3,-0.6,-0.6,-1.0,-2.1930,74.7,,0.0,14.4,4600000.0,,46.0,,,,46.0,-8.5,67.7,74.7,,,77.15,0.2541,0.306,,0.0,,,2006,81.3,0.5608856088560886,1,0.0,0,0.9501347708894878,0,0,0,77.99999999999918,0.0,0.0,0.3813,0,46.0,0,1.0,1.0014204545454544,0,0.5608856088560886,0.9487870619946092,0,1
283,6348,ADITYA ISPAT LTD.,20070331,12,IGAAP,81.5,81.0,,,,81.5,0.6,2.5,0.9,0.7,0.6,0.7362,64.5,,0.0,2.4,4250000.0,,42.5,,,,42.5,49.7,10.1,64.5,,,60.65,2.1575,3.2283,0.2032,-3.9,-3.7,,2006,56.8,1.4348591549295775,1,-0.06866197183098592,0,0.9360967184801382,1,0,0,60.649999999999196,0.0,0.0,4.8246,0,42.5,0,1.0061728395061729,1.0284629981024669,0,1.426056338028169,0.9101899827288429,1,3
286,6364,ADITYA INTERNATIONAL LTD.,20070331,12,IGAAP,17.8,0.5,,,,17.8,16.8,17.3,16.9,-0.2,16.8,94.3820,385.8,,0.0,0.1,4968800.0,,49.7,,,,49.688,385.4,,385.8,,,377.35,3527.0,3527.0,0.0,-1.0,-1.0,,2006,368.9,0.04825155868799133,1,-0.0027107617240444567,0,0.3136212624584718,0,0,0,377.3499999999991,0.0,0.0,840.0,1,49.688,0,35.6,34.96296296296296,1,0.0013553808620222283,0.008970099667774087,0,3
289,6374,NITIN CASTINGS LTD.,20070331,12,IGAAP,254.7,253.7,,,,254.7,15.3,26.8,20.0,23.3,15.7,6.1641,241.1,,0.0,107.7,744000.0,,7.4,,,,7.44,65.7,60.4,241.1,,,176.6,0.4215,1.0471,0.9193,36.3,40.8,,2006,112.1,2.272078501338091,1,0.3238180196253345,1,2.115992970123023,1,0,0,176.59999999999908,0.0,0.0,1.5213,0,7.44,0,1.0039416633819471,1.0024979184013323,1,2.263157894736842,2.110720562390158,1,5
292,6385,ADITYA MILLS LTD.,20070331,12,IGAAP,30.2,29.0,0.3,,0.3,29.9,-4.3,0.9,-2.7,-3.8,-4.5,-15.0502,51.8,,0.0,8.7,1200000.0,32232.0,12.0,3.2,,,12.0,23.5,8.4,51.8,,,33.7,1.0795,3.6364,0.4138,-1.4,0.3,,2006,60.6,0.4933993399339934,1,-0.0231023102310231,0,0.3611111111111111,1,0,0,56.199999999999086,0.0,0.0,4.2623,0,12.0,0,1.0310344827586206,1.026315789473684,1,0.4785478547854785,0.35185185185185186,1,4
295,6431,ADITYA SPINNERS LTD.,20070331,12,IGAAP,48.9,48.4,,,,48.9,-329.7,9.3,-329.7,-7.9,-329.7,-674.2331,229.1,,0.0,28.2,19100000.0,,191.0,,,,191.0,-1675.4,1876.3,229.1,,,241.25,0.02,0.0253,,-10.7,-10.7,,2006,253.4,0.19297553275453827,1,-0.04222573007103393,0,0.4603867747972551,0,0,0,241.2499999999991,0.0,0.0,0.0402,0,191.0,0,1.0103305785123966,1.0054495912806538,1,0.1910023677979479,0.4578914535246413,0,2
298,6484,RELIANCE MEDIAWORKS LTD.,20070630,15,IGAAP,4078.2,3316.5,,,,4078.2,853.4,2041.4,1040.7,351.0,854.9,20.9627,11262.0,,0.0,663.0,39800750.0,,199.0,,,,398.0075,3112.0,5834.2,11262.0,,,10534.15,0.5209,0.5245,1.8747,-3047.7,-2875.1,,2006,9806.3,0.41587550860161326,1,-0.310790002345431,0,0.5871978777755944,0,0,0,10534.149999999998,0.0,0.0,0.5985,0,215.0075,0,1.2296698326549071,1.0693326176417963,1,0.3382009524489359,0.5491255649439969,0,2
301,6584,ADOR FONTECH LTD.,20070331,12,IGAAP,871.7,869.4,1.1,1.1,,870.6,51.2,98.2,83.5,86.2,50.8,5.8351,362.3,,0.0,101.8,3500000.0,,35.0,,,,35.0,164.4,,362.3,,,361.1,1.0501,1.5221,0.0,73.6,108.6,,2006,359.9,2.4190052792442347,1,0.2045012503473187,1,3.0739536773669243,0,0,0,361.09999999999724,0.0,0.0,1.4377,1,35.0,0,1.0013802622498276,1.0005290305515142,1,2.4156710197277023,3.0723283218203985,0,4
304,6585,ADOR MULTIPRODUCTS LTD.,20070331,12,IGAAP,121.2,119.8,,,,121.2,2.6,6.3,4.5,3.3,2.6,2.1452,56.7,,0.0,11.0,2338400.0,,23.4,,,,23.384,38.7,,56.7,,,57.7,1.7987,2.4765,0.0,2.5,2.5,,2006,58.7,2.0647359454855194,1,0.04258943781942078,1,2.236842105263158,0,0,0,57.69999999999723,0.0,0.0,2.2976,1,23.384,0,1.011686143572621,1.0047281323877069,1,2.040885860306644,2.2263157894736842,0,4
310,6767,ADVANCE MULTITECH LTD.,20070331,12,IGAAP,58.9,58.8,,,,58.9,0.8,2.2,0.3,1.3,1.5,2.5467,80.8,,0.0,17.1,4076781.0,,40.8,,,,40.7678,58.8,1.2,80.8,,,81.35,1.6043,1.9465,0.0204,6.4,6.4,,2006,81.9,0.7191697191697191,1,0.07814407814407814,1,0.7662976629766297,0,0,0,81.34999999999724,0.0,0.0,2.1124,0,40.7678,0,1.001700680272109,1.0048387096774194,0,0.7179487179487178,0.7626076260762608,0,2
313,6773,ADVANCE PETROCHEMICALS LTD.,20070331,12,IGAAP,61.8,55.4,6.3,6.0,0.3,55.5,0.5,5.5,0.6,-2.2,-5.8,-10.4505,75.4,,0.0,29.5,900000.0,,9.0,,,,9.0,20.3,17.5,75.4,,,72.05,0.5282,1.2788,0.8621,3.4,3.4,,2006,75.2,0.738031914893617,1,0.045212765957446804,1,0.8041733547351525,0,0,0,75.29999999999725,0.0,0.0,1.3185,0,9.0,0,1.0018050541516246,1.0,1,0.7367021276595744,0.8041733547351525,0,3
318,6871,ADVANCED MICRONIC DEVICES LTD.,20070331,12,IGAAP,498.2,494.7,0.4,0.3,0.1,497.8,16.7,61.2,29.2,50.2,20.1,4.0378,729.4,,0.0,354.9,5281100.0,,52.8,,,,52.81100000000001,181.0,145.7,729.4,,,719.7,0.5778,1.1249,0.805,50.4,66.5,,2006,734.4,0.6778322440087147,1,0.06862745098039216,1,0.9402560455192034,0,0,0,731.8999999999971,0.0,0.0,1.0463,1,52.81100000000001,0,1.0062664240954113,1.008006099885627,0,0.6736111111111112,0.9327880512091039,0,3
321,6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,20070331,12,IGAAP,377.9,343.1,5.9,5.9,,372.0,42.4,117.8,58.3,62.9,45.9,12.3387,593.9,,0.0,68.1,9243850.0,,92.4,,,,92.4385,188.6,243.0,593.9,,,564.2,0.3448,0.4361,1.2884,116.6,125.4,,2006,534.5,0.695977549111319,1,0.21814780168381664,1,0.6888165453849099,1,0,0,564.1999999999972,0.0,0.0,0.5065,0,92.4385,0,1.0842320023316816,1.0244944460267729,1,0.6419083255378859,0.6723477594791267,0,4
324,6923,ADOR WELDING LTD.,20070331,12,IGAAP,3160.9,3114.4,14.2,4.9,9.3,3146.7,323.4,491.0,391.6,370.2,314.5,9.9946,1655.1,,0.0,247.4,13598467.0,,136.0,,,,135.9847,1157.6,,1655.1,,,1548.7,0.4048,1.1761,0.0,322.0,423.3,,2006,1442.3,2.181723635859391,1,0.22325452402412813,1,2.577955644488911,0,0,0,1548.6999999999973,0.0,0.0,1.4345,0,135.9847,0,1.0103711790393013,1.0190830888896214,0,2.1593288497538654,2.5296815074203765,0,2
333,7002,ADVIK LABORATORIES LTD.,20070331,12,IGAAP,98.6,95.2,,,,98.6,-2.0,7.1,1.4,-0.5,-2.0,-2.0284,178.0,,0.0,29.7,9353400.0,,93.5,,,,93.53399999999999,114.2,23.0,178.0,,,167.85,1.2374,1.79,0.2014,-10.7,-10.3,,2006,158.1,0.6236559139784946,1,-0.06767868437697659,0,0.2198246797033041,1,0,0,168.04999999999742,0.0,0.0,2.4844,0,93.53399999999999,0,1.0357142857142856,1.028391167192429,1,0.6021505376344086,0.21375590020229263,1,4
336,7068,AEGIS LOGISTICS LTD.,20070331,12,IGAAP,2468.3,2403.5,5.7,5.1,0.6,2462.6,235.9,366.3,281.5,260.7,230.2,9.3478,1968.8,,0.0,303.5,16340584.0,,163.4,,,,163.4058,1185.4,347.0,1968.8,,,1770.05,1.2803,1.4494,0.2927,319.2,362.8,,2006,1571.3,1.5672373194170433,1,0.20314389359129384,1,1.1730471343217526,1,0,0,1770.0499999999975,0.0,0.0,1.4769,0,163.4058,0,1.0245891408362804,1.0292537699825255,0,1.5296251511487304,1.1397064247252342,1,4
339,7077,LUDLOW JUTE & SPECIALITIES LTD.,20070331,12,IGAAP,1328.9,1323.2,,,,1328.9,14.2,42.0,21.2,23.3,14.7,1.1062,522.2,,0.0,157.5,10773120.0,,107.7,,,,107.7312,187.2,,522.2,,,469.75,0.5662,1.405,0.0,25.7,39.3,,2006,554.5,2.3965734896302977,1,0.04634806131650135,1,2.4883760683760685,0,0,0,538.3499999999974,0.0,0.0,1.3358,1,107.7312,0,1.004307738814994,1.007544296788483,0,2.38629395852119,2.4697435897435898,0,3
342,7091,AEONIAN INVESTMENTS CO. LTD.,20070331,12,IGAAP,218.2,5.3,3.0,3.0,,215.2,154.2,211.7,176.0,-5.6,151.2,70.2602,782.3,,0.0,3.0,4800000.0,,9.6,,,,48.0,737.9,,782.3,,,734.85,12.948,12.948,0.0,137.0,161.6,,2006,687.4,0.313063718359034,1,0.19930171661332557,1,0.4496474416922798,0,0,0,734.8499999999974,0.0,0.0,7.4862,1,2.4,0,40.60377358490566,71.05714285714285,0,0.007710212394530114,0.0063279696257457965,1,4
345,7294,AFTEK LTD.,20070331,12,IGAAP,3410.3,3325.2,0.1,0.1,,3410.2,905.1,1156.6,928.0,916.1,905.3,26.5468,6541.0,,0.0,205.2,85716731.0,,174.5,,,,857.1673,5818.4,395.9,6541.0,,,6148.5,11.3651,11.3715,0.068,987.0,1010.2,0.1,2006,5766.2,0.5914120217821095,1,0.17116992126530473,1,0.4203045265789311,1,0,0,6153.5999999999985,0.0,0.0,10.8878,1,750.0,0,1.025562372188139,1.0525117698794557,0,0.5766709444694946,0.3993347519781832,1,5
359,8122,AGRIMAS CHEMICALS LTD.,20070331,12,IGAAP,289.1,288.3,0.2,0.2,,288.9,2.3,7.3,5.0,5.6,2.1,0.7269,256.5,,0.0,126.9,11050000.0,,110.5,,,,110.5,112.6,0.3,256.5,,,259.9,0.5943,0.9642,0.0027,0.0,,,2006,282.5,1.0226548672566371,1,0.0,0,1.2725752508361203,0,0,0,269.499999999999,0.0,0.0,0.9636,1,110.5,0,1.0020811654526534,1.002304906157392,0,1.0205309734513275,1.269648829431438,0,2
365,8153,AGRO DUTCH INDS. LTD.,20070331,12,IGAAP,2120.3,2090.8,7.0,3.4,3.6,2113.3,189.2,531.6,257.6,404.7,184.6,8.7352,4519.2,,0.0,498.0,29560000.0,,303.1,,,,295.6,1497.5,2242.1,4519.2,,,4133.8,0.147,0.9568,1.4972,790.1,823.0,46.1,2006,3776.7,0.5595625810893109,1,0.20920380226123336,1,0.4863382461807658,1,0,0,4147.949999999999,0.0,0.0,1.1138,0,147.8,0,1.0107614310311843,1.0478503588776915,0,0.5536049990732651,0.4641294838145231,1,4
368,8183,AGRO TECH FOODS LTD.,20070331,12,IGAAP,10416.4,10381.5,5.2,4.3,0.9,10411.2,160.9,250.5,194.9,187.9,155.7,1.4955,1958.1,,0.0,736.6,24372139.0,,243.7,,,,243.7214,955.5,123.7,1958.1,,,1907.45,0.8736,1.6018,0.1295,29.1,169.2,,2006,1863.8,5.586007082304969,1,0.015613263225667992,1,4.244484629294756,1,0,0,1910.949999999999,0.0,0.0,1.5915,1,243.7214,0,1.0028608582574774,1.0010235414534288,1,5.570071896126194,4.240144665461122,1,6
371,8306,AHLCON PARENTERALS (INDIA) LTD.,20070331,12,IGAAP,689.7,687.2,1.3,1.3,,688.4,81.8,150.9,124.1,130.7,80.8,11.7374,564.2,,0.0,78.6,7200150.0,2900000.0,72.0,29.0,,,72.0015,255.9,129.3,564.2,,,516.9,0.6741,0.9457,0.5699,110.3,150.4,,2006,470.3,1.4637465447586646,1,0.23453115032957686,1,1.510549558390579,0,0,0,517.2499999999991,0.0,0.0,0.8583,1,72.0015,0,1.0017462165308497,1.0001624431448992,1,1.46119498192643,1.5103042198233563,0,4
374,8312,AHLUWALIA CONTRACTS (INDIA) LTD.,20070331,12,IGAAP,6746.8,6699.2,24.5,5.5,19.0,6722.3,311.9,745.7,482.3,501.5,289.8,4.3110,3625.2,,0.0,2141.7,12552512.0,,125.5,,,,125.5251,788.0,614.4,3625.2,,,2923.45,0.6764,0.8655,0.7797,521.9,677.3,,2006,2241.4,2.9991523155170876,1,0.23284554296421878,1,2.5535125229077584,1,0,0,2933.2999999999993,0.0,0.0,0.8486,1,31.3813,0,1.003448172916169,1.0038905833473428,0,2.9888462568037832,2.5436163714111175,1,5
384,8378,AHMEDABAD STEELCRAFT LTD.,20070331,12,IGAAP,226.7,224.2,0.5,,0.5,226.2,-9.7,2.4,-9.6,-3.8,-10.2,-4.5093,193.3,,0.0,25.4,4092000.0,,40.9,,,,40.92,53.8,80.1,193.3,,,159.05,0.5682,1.2027,1.4888,-15.0,-15.0,,2006,162.4,1.3928571428571428,1,-0.09236453201970443,0,0.55299055613851,1,0,0,177.8499999999995,0.0,0.0,4.1292,0,40.92,0,1.0089206066012488,1.0193423597678917,0,1.3805418719211822,0.5424973767051418,1,3
387,8392,METALYST FORGINGS LTD.,20070630,12,IGAAP,5999.7,5976.5,4.6,,4.6,5995.1,659.3,1234.3,975.8,1086.3,655.4,10.9323,5747.5,,0.0,1174.2,33220000.0,,332.2,,,,332.2,3153.1,1228.3,5747.5,,,5193.75,0.4093,1.071,0.3896,671.6,671.6,,2006,4653.2,1.2883821886013926,1,0.14433078311699477,1,1.8642097943776696,0,0,0,5200.349999999999,0.0,0.0,1.1828,0,80.0,0,1.0031121894085167,1.0038512971382723,0,1.2843849393965443,1.8570577133207509,0,2
393,8523,AIMCO PESTICIDES LTD.,20070331,12,IGAAP,193.9,192.1,0.5,0.5,,193.4,-32.4,22.0,-34.1,-4.0,-27.4,-14.1675,561.5,,0.0,87.2,9236513.0,,92.4,,,,92.3651,177.1,272.0,561.5,,,565.85,1.2272,2.1022,1.5359,36.6,36.4,,2006,570.2,0.3391792353560154,1,0.06418800420904945,1,0.4258155033321641,0,0,0,565.8499999999998,0.0,0.0,1.9549,1,69.3651,0,1.0067673086933888,1.0041356492969395,1,0.3368993335671694,0.4240617327253595,0,4
404,8893,AJANTA PHARMA LTD.,20070331,12,IGAAP,2498.6,2471.7,21.0,20.6,0.4,2477.6,137.1,385.4,202.0,293.1,118.5,4.7829,2721.8,,0.0,365.2,11861800.0,,118.6,,,,118.618,1206.2,1084.9,2721.8,,,2472.1,0.8438,1.5265,0.8994,197.7,222.6,,2006,2222.4,1.1148308135349172,1,0.08895788336933044,1,1.0406165891852215,1,0,0,2472.1,0.0,0.0,1.7374,0,118.618,0,1.0023870210786099,1.0013184536422284,1,1.1121760259179265,1.0392463909958405,1,5
407,8909,AJANTA SOYA LTD.,20070331,12,IGAAP,2327.1,2316.1,,,,2327.1,8.9,33.3,13.9,13.9,10.9,0.4684,455.2,,0.0,132.0,11896598.0,,119.0,,,,118.96600000000001,190.6,102.7,455.2,,,425.85,1.1802,1.7976,0.5388,93.4,97.7,,2006,396.7,5.8661457020418455,1,0.23544239979833628,1,5.390900195694717,1,0,0,425.9499999999998,0.0,0.0,1.2569,1,118.96600000000001,0,1.004749363153577,1.0004085523627946,1,5.838416939752962,5.388698630136987,1,6
415,9335,AJWA FUN WORLD & RESORT LTD.,20070331,12,IGAAP,11.1,11.0,,,,11.1,-3.0,0.9,-2.9,-2.6,-3.0,-27.0270,79.4,,0.0,40.2,6390000.0,,63.9,,,,63.9,-61.2,99.4,79.4,,,72.85,0.1415,0.1415,,0.0,,,2006,67.1,0.165424739195231,1,0.0,0,0.1191860465116279,1,0,0,73.2499999999998,0.0,0.0,0.092,1,639.0,1,1.009090909090909,1.0123456790123457,0,0.1639344262295082,0.11773255813953488,1,5
424,9424,AKAR LAMINATORS LTD.,20071231,12,IGAAP,189.8,189.8,,,,189.8,-27.0,-0.6,-27.0,-23.6,-23.7,-12.4868,578.5,,0.0,275.1,17182500.0,,171.8,,,,171.825,-888.1,1191.5,578.5,,,588.65,0.3308,0.419,,0.0,3.3,,2006,598.8,0.31696726786907153,1,0.0,0,0.08518176216882316,1,0,0,588.6499999999997,0.0,0.0,0.4198,0,171.825,0,1.0,1.0,0,0.31696726786907153,0.08518176216882316,1,3
427,9431,AKAR AUTO INDS. LTD.,20070331,12,IGAAP,619.4,617.9,,,,619.4,11.0,50.8,17.6,36.2,11.0,1.7759,561.7,,0.0,114.2,5394005.0,,53.9,,,,53.94,163.3,246.4,561.7,,,504.2,0.4162,0.9282,1.5089,-0.8,2.3,,2006,446.7,1.3866129393328857,1,-0.0017909111260353706,0,2.1625454545454548,0,0,0,504.1999999999998,0.0,0.0,0.9542,0,31.2,0,1.0024275772778766,1.0367852161785216,0,1.3832549809715693,2.085818181818182,0,1
430,9457,AKASH AGRO INDS. LTD.,20070331,12,IGAAP,435.1,432.8,1.0,,1.0,434.1,0.8,3.5,1.3,0.2,0.3,0.0691,78.0,,0.0,1.5,4090700.0,,40.9,,,,40.907,65.7,8.4,78.0,,,75.3,1.7168,4.4071,0.1279,-3.6,-2.6,,2006,72.6,5.979338842975207,1,-0.04958677685950414,0,6.880184331797236,0,0,0,75.29999999999976,0.0,0.0,7.4559,0,40.907,0,1.003003696857671,1.002686366689053,1,5.961432506887053,6.861751152073733,0,2
438,9681,CORE EDUCATION & TECHNOLOGIES LTD.,20070331,12,IGAAP,702.4,697.0,,,,702.4,117.2,177.0,134.7,158.7,117.3,16.6999,1238.0,,0.0,266.8,3670000.0,,139.5,,,,36.7,934.6,3.1,1238.0,,,759.85,1.7785,1.8245,0.0033,-34.1,-19.5,689.4,2006,283.1,2.4811020840692333,1,-0.1204521370540445,0,4.658536585365853,0,0,0,760.5499999999998,0.0,0.0,1.8115,1,2.4,0,1.0077474892395983,1.0004761904761905,1,2.4620275521017305,4.656319290465632,0,3
441,9780,HUBTOWN LTD.,20070331,12,IGAAP,1883.3,1611.9,4.5,4.5,,1878.8,758.7,1128.1,853.3,803.1,762.1,40.5631,8635.2,,0.0,542.1,48000000.0,,667.0,,,,480.0,5018.3,2822.8,8635.2,,,5596.2,0.62,1.1933,0.5625,-1600.4,-1491.1,3618.0,2006,2557.2,0.7347098388862819,1,-0.6258407633348976,0,0.7954366019264172,0,0,0,5596.200000000001,0.0,0.0,1.949,0,20.0,0,1.1655809913766362,1.2532653315088942,0,0.6303378695448147,0.6346912995420811,0,1
444,9793,AKSH OPTIFIBRE LTD.,20070930,18,IGAAP,1307.1,1274.8,3.0,3.0,,1304.1,6.7,249.6,17.0,107.1,3.7,0.2837,3135.1,,0.0,436.5,22037892.0,,214.8,,,,220.3789,1490.2,1008.9,3135.1,,,3135.1,0.9532,1.3937,0.677,171.5,152.8,391.7,2006,1176.2,1.1087400102023464,1,0.14580853596327153,1,0.9584105068193299,1,0,0,2155.65,0.0,0.0,1.3504,1,220.3789,0,1.0229839974898023,1.0060091905266881,1,1.0838292807345689,0.9526856373126789,1,6
447,10133,ALACRITY HOUSING LTD.,20070331,12,IGAAP,9.7,5.1,4.6,4.6,,5.1,-3.6,1.3,-3.6,-3.3,-8.1,-158.8235,101.2,,0.0,377.8,8000000.0,,80.0,,,,80.0,-644.3,364.4,101.2,,,126.15,0.2414,0.2414,,-6.5,-5.4,,2006,151.1,0.033752481800132364,1,-0.04301786896095301,0,0.8485470085470085,0,0,0,126.1500000000002,0.0,0.0,0.1691,1,80.0,0,1.0,1.0,0,0.033752481800132364,0.8485470085470085,0,2
456,10220,ALAN SCOTT INDS. LTD.,20070331,12,IGAAP,20.6,12.7,0.4,0.4,,20.2,-4.8,3.9,-1.0,-4.1,-2.5,-12.3762,26.1,,0.0,0.2,3263700.0,,32.6,,,,32.637,25.1,0.7,26.1,,,44.9,31.0,41.6667,0.0279,0.0,,,2006,63.7,0.3171114599686028,1,0.0,0,0.3070866141732283,1,0,0,44.90000000000021,0.0,0.0,0.7752,1,32.637,0,1.5905511811023623,1.04,1,0.19937205651491363,0.2952755905511811,0,4
